trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
30454A463B2278,,,26904,8,"",0,0,1.12444982
30454A463B2278,,,26905,9,"",0,0,1.25739532
30454A463B2278,,,26906,10,"",0,0,1.39929775
30454A463B2278,,,27341,11,"",0,0,1.47856994
30454A463B2278,,,26907,12,"",0,0,1.60118314
30454A463B2278,,,26908,13,"",0,0,1.76943916
30454A463B2278,,,26909,14,"",0,0,1.88562165
30454A463B2278,06:25:00,06:25:00,27346,15,"",0,0,1.97518632
30454A463B2278,,,26911,16,"",0,0,2.6734475
30454A463B2278,,,26912,17,"",0,0,2.91293182
30454A463B2278,,,27352,18,"",0,0,3.08844443
30454A463B2278,,,26913,19,"",0,0,3.23298097
30454A463B2278,,,26925,20,"",0,0,3.47207088
30454A463B2278,,,26926,21,"",0,0,3.63914883
30454A463B2278,,,26927,22,"",0,0,3.88395116
30454A463B2278,06:35:00,06:35:00,26928,23,"",0,0,4.04362449
30454A463B2278,,,26929,24,"",0,0,4.42898429
30454A463B2278,,,27363,25,"",0,0,4.67797806
30454A463B2278,,,27364,26,"",0,0,4.86089909
30454A463B2278,,,26931,27,"",0,0,5.07398551
30454A463B2278,,,26932,28,"",0,0,5.34482128
30454A463B2278,,,26933,29,"",0,0,5.62054909
30454A463B2278,,,27368,30,"",0,0,5.97055853
30454A463B2278,,,27367,31,"",0,0,6.06447408
30454A463B2278,,,27366,32,"",0,0,6.18458182
30454A463B2278,,,27365,33,"",0,0,6.24878898
30454A463B2278,,,26930,34,"",0,0,6.45583852
30454A463B2278,,,26934,35,"",0,0,6.7572382
30454A463B2278,06:45:00,06:45:00,27358,36,"",0,0,6.89373207
32005A537B2278,19:50:00,19:50:00,28050,1,"",0,0,0
32005A537B2278,20:25:00,20:30:00,28049,2,"",0,0,24.24319135
32005A537B2278,21:15:00,21:20:00,28048,3,"",0,0,51.8303063
32005A537B2278,21:35:00,21:40:00,27743,4,"",0,0,60.90286481
32005A537B2278,22:10:00,22:15:00,27744,5,"",0,0,84.48239978
32005A537B2278,22:30:00,22:30:00,28047,6,"",0,0,94.94304964
30981A463B2278,09:45:00,09:45:00,27093,1,"",0,0,0
30981A463B2278,,,27091,2,"",0,0,0.16224969
30981A463B2278,,,27632,3,"",0,0,0.46631336
30981A463B2278,,,27615,4,"",0,0,0.70993967
30981A463B2278,,,27617,5,"",0,0,0.87900062
30981A463B2278,,,27616,6,"",0,0,1.08724404
30981A463B2278,,,27618,7,"",0,0,1.45057848
30981A463B2278,,,27619,8,"",0,0,1.52370207
30981A463B2278,09:55:00,09:55:00,27631,9,"",0,0,1.67234254
30981A463B2278,,,27621,10,"",0,0,1.76380694
30981A463B2278,,,27081,11,"",0,0,1.8657644
30981A463B2278,,,27612,12,"",0,0,2.11369467
30981A463B2278,,,27611,13,"",0,0,2.21217092
30981A463B2278,,,27610,14,"",0,0,2.44918815
30981A463B2278,,,27608,15,"",0,0,2.69444846
30981A463B2278,,,27607,16,"",0,0,2.87980289
30981A463B2278,,,27606,17,"",0,0,3.04125095
30981A463B2278,,,27605,18,"",0,0,3.26677609
30981A463B2278,,,27604,19,"",0,0,3.43253118
30981A463B2278,,,27603,20,"",0,0,3.60263885
30981A463B2278,,,27602,21,"",0,0,3.77428954
30981A463B2278,,,27601,22,"",0,0,3.94261347
30981A463B2278,,,27600,23,"",0,0,4.11093909
30981A463B2278,,,27094,24,"",0,0,4.25912047
30981A463B2278,,,27095,25,"",0,0,4.44139467
30981A463B2278,10:05:00,10:05:00,27096,26,"",0,0,4.5954114
30981A463B2278,,,27599,27,"",0,0,4.87376194
30981A463B2278,,,27625,28,"",0,0,5.08758539
30981A463B2278,10:15:00,10:15:00,27633,29,"",0,0,5.36780314
30459A536B2278,07:45:00,07:45:00,27633,1,"",0,0,0
30459A536B2278,,,27469,2,"",0,0,0.20733591
30459A536B2278,,,26759,3,"",0,0,0.39991078
30459A536B2278,,,27097,4,"",0,0,0.58946774
30459A536B2278,,,27098,5,"",0,0,0.77406951
30459A536B2278,,,27099,6,"",0,0,0.85727134
30459A536B2278,,,27100,7,"",0,0,1.0271138
30459A536B2278,,,27566,8,"",0,0,1.134518
30459A536B2278,,,27101,9,"",0,0,1.32071399
30459A536B2278,,,27569,10,"",0,0,1.39847199
30459A536B2278,,,27102,11,"",0,0,1.55078754
30459A536B2278,,,27103,12,"",0,0,1.73239406
30459A536B2278,07:55:00,07:55:00,27104,13,"",0,0,1.89734646
30459A536B2278,,,27105,14,"",0,0,2.07278277
30459A536B2278,,,27575,15,"",0,0,2.24447026
30459A536B2278,,,27106,16,"",0,0,2.50049701
30459A536B2278,,,27580,17,"",0,0,2.78725508
30459A536B2278,,,27644,18,"",0,0,2.9075122
30459A536B2278,,,27107,19,"",0,0,3.08016626
30459A536B2278,,,27108,20,"",0,0,3.26028739
30459A536B2278,,,27584,21,"",0,0,3.40516741
30459A536B2278,,,27109,22,"",0,0,3.54002059
30459A536B2278,,,27110,23,"",0,0,3.71376676
30459A536B2278,,,27111,24,"",0,0,3.92414268
30459A536B2278,,,27112,25,"",0,0,4.0876082
30459A536B2278,,,27113,26,"",0,0,4.23245436
30459A536B2278,,,27114,27,"",0,0,4.34104248
30459A536B2278,,,27148,28,"",0,0,4.45033418
30459A536B2278,,,27115,29,"",0,0,4.55784881
30459A536B2278,08:05:00,08:05:00,27116,30,"",0,0,4.88953149
30459A536B2278,,,27117,31,"",0,0,5.10538964
30459A536B2278,,,27594,32,"",0,0,5.29540241
30459A536B2278,,,27119,33,"",0,0,5.54981483
30459A536B2278,08:15:00,08:15:00,27120,34,"",0,0,5.92866989
30994A462B2278,06:45:00,06:45:00,27633,1,"",0,0,0
30994A462B2278,,,27469,2,"",0,0,0.20733591
30994A462B2278,,,26759,3,"",0,0,0.39991078
30994A462B2278,,,26760,4,"",0,0,0.57766249
30994A462B2278,,,26848,5,"",0,0,0.63984348
30994A462B2278,,,26849,6,"",0,0,0.78513602
30994A462B2278,,,27121,7,"",0,0,1.11872138
30994A462B2278,,,27122,8,"",0,0,1.28631818
30994A462B2278,,,27123,9,"",0,0,1.48605816
30994A462B2278,,,27542,10,"",0,0,1.76909176
30994A462B2278,,,27124,11,"",0,0,1.88690169
30994A462B2278,,,27125,12,"",0,0,1.96721315
30994A462B2278,,,27126,13,"",0,0,2.11697553
30994A462B2278,06:55:00,06:55:00,27127,14,"",0,0,2.30812178
30994A462B2278,,,27128,15,"",0,0,2.47873468
30994A462B2278,,,27129,16,"",0,0,2.65202173
30994A462B2278,,,27130,17,"",0,0,2.83541402
30994A462B2278,,,27131,18,"",0,0,3.00970333
30994A462B2278,,,27132,19,"",0,0,3.11958319
30994A462B2278,,,27133,20,"",0,0,3.20616758
30994A462B2278,,,27553,21,"",0,0,3.41388231
30994A462B2278,,,27135,22,"",0,0,3.58603663
30994A462B2278,,,27136,23,"",0,0,3.80510885
30994A462B2278,,,27137,24,"",0,0,3.9416956
30994A462B2278,,,27138,25,"",0,0,4.17387913
30994A462B2278,,,27558,26,"",0,0,4.44624381
30994A462B2278,,,27140,27,"",0,0,4.62801574
30994A462B2278,,,27560,28,"",0,0,4.74424804
30994A462B2278,,,27142,29,"",0,0,4.93635123
30994A462B2278,,,27143,30,"",0,0,5.1898118
30994A462B2278,07:05:00,07:05:00,27144,31,"",0,0,5.5499589
30994A462B2278,,,27145,32,"",0,0,5.90648279
30994A462B2278,,,27146,33,"",0,0,6.11805366
30994A462B2278,,,27147,34,"",0,0,6.24295563
30994A462B2278,,,27114,35,"",0,0,6.40347114
30994A462B2278,,,27148,36,"",0,0,6.51980138
30994A462B2278,,,27115,37,"",0,0,6.62731601
30994A462B2278,,,27149,38,"",0,0,6.96998815
30994A462B2278,,,27150,39,"",0,0,7.23125968
30994A462B2278,,,27151,40,"",0,0,7.41805897
30994A462B2278,,,27647,41,"",0,0,7.75051526
30994A462B2278,,,27152,42,"",0,0,7.95383112
30994A462B2278,07:15:00,07:15:00,27153,43,"",0,0,8.19258388
26246A475B2277,08:00:00,08:00:00,22203,1,"",0,0,0
26246A475B2277,08:05:00,08:05:00,22171,2,"",0,0,0.95854198
26246A475B2277,08:09:00,08:09:00,22172,3,"",0,0,1.53278968
26246A475B2277,08:11:00,08:11:00,22173,4,"",0,0,1.90230951
26246A475B2277,08:15:00,08:15:00,22174,5,"",0,0,3.07280213
26246A475B2277,08:20:00,08:20:00,22175,6,"",0,0,4.37722044
26246A475B2277,08:23:00,08:23:00,22176,7,"",0,0,4.90476385
26246A475B2277,08:28:00,08:28:00,22177,8,"",0,0,5.45079344
26246A475B2277,08:30:00,08:30:00,22178,9,"",0,0,6.65269199
26246A475B2277,08:32:00,08:32:00,22179,10,"",0,0,7.41662648
26246A475B2277,08:34:00,08:34:00,22180,11,"",0,0,8.27331971
26246A475B2277,08:35:00,08:35:00,22181,12,"",0,0,8.52392319
26246A475B2277,08:37:00,08:37:00,22182,13,"",0,0,8.85839503
26246A475B2277,08:40:00,08:40:00,27739,14,"",0,0,9.78337718
26246A475B2277,08:43:00,08:43:00,22184,15,"",0,0,10.32220249
26246A475B2277,08:45:00,08:45:00,22185,16,"",0,0,10.48303009
26246A475B2277,08:50:00,08:50:00,22186,17,"",0,0,11.11758455
26246A475B2277,08:55:00,08:55:00,22187,18,"",0,0,12.29274471
26246A475B2277,08:59:00,08:59:00,22203,19,"",0,0,12.89858579
89707A537B2278,11:20:00,11:20:00,27633,1,"",0,0,0
89707A537B2278,11:22:00,11:22:00,26786,2,"",0,0,0.54503945
89707A537B2278,11:35:00,11:35:00,27742,3,"",0,0,5.36381859
89707A537B2278,11:45:00,11:45:00,27743,4,"",0,0,13.18645781
89707A537B2278,12:15:00,12:15:00,27744,5,"",0,0,36.77374041
89707A537B2278,12:20:00,12:20:00,27745,6,"",0,0,40.99372748
89707A537B2278,12:32:00,12:32:00,27746,7,"",0,0,44.53120706
89707A537B2278,12:50:00,12:50:00,28047,8,"",0,0,50.54355166
32177A463B2278,06:15:00,06:15:00,27633,1,"W. Main/Turner",0,0,0
32177A463B2278,,,26759,2,"W. Main/Turner",0,0,0.35819598
32177A463B2278,,,27097,3,"W. Main/Turner",0,0,0.54706
32177A463B2278,06:20:00,06:20:00,27098,4,"W. Main/Turner",0,0,0.73166177
32177A463B2278,,,27099,5,"W. Main/Turner",0,0,0.8148636
32177A463B2278,,,27100,6,"W. Main/Turner",0,0,0.98470605
32177A463B2278,,,27566,7,"W. Main/Turner",0,0,1.09211025
32177A463B2278,,,27101,8,"W. Main/Turner",0,0,1.27830625
32177A463B2278,,,27569,9,"W. Main/Turner",0,0,1.35606425
32177A463B2278,06:24:00,06:24:00,27102,10,"W. Main/Turner",0,0,1.5083798
32177A463B2278,,,27103,11,"W. Main/Turner",0,0,1.68998631
32177A463B2278,,,27104,12,"W. Main/Turner",0,0,1.85493872
32177A463B2278,,,27105,13,"W. Main/Turner",0,0,2.03037502
32177A463B2278,,,27575,14,"W. Main/Turner",0,0,2.20206252
32177A463B2278,,,27106,15,"W. Main/Turner",0,0,2.45808927
32177A463B2278,,,27579,16,"W. Main/Turner",0,0,2.71709754
32177A463B2278,06:29:00,06:29:00,27107,17,"W. Main/Turner",0,0,2.88111125
32177A463B2278,,,27108,18,"W. Main/Turner",0,0,3.06123237
32177A463B2278,,,27584,19,"W. Main/Turner",0,0,3.2061124
32177A463B2278,,,27109,20,"W. Main/Turner",0,0,3.34096557
32177A463B2278,,,27110,21,"W. Main/Turner",0,0,3.51471175
32177A463B2278,,,27111,22,"W. Main/Turner",0,0,3.72508766
32177A463B2278,,,27112,23,"W. Main/Turner",0,0,3.88855319
32177A463B2278,,,27113,24,"W. Main/Turner",0,0,4.03339934
32177A463B2278,,,27114,25,"W. Main/Turner",0,0,4.14198746
32177A463B2278,06:34:00,06:34:00,27148,26,"W. Main/Turner",0,0,4.25127917
32177A463B2278,,,27115,27,"W. Main/Turner",0,0,4.35879379
32177A463B2278,,,27116,28,"W. Main/Turner",0,0,4.69047647
32177A463B2278,,,27117,29,"W. Main/Turner",0,0,4.90633462
32177A463B2278,,,27594,30,"W. Main/Turner",0,0,5.0963474
32177A463B2278,,,27119,31,"W. Main/Turner",0,0,5.35075982
32177A463B2278,06:39:00,06:39:00,28195,32,"W. Main/Turner",0,0,5.73863982
32177A463B2278,,,27157,33,"W. Main/Turner",0,0,6.04938773
32177A463B2278,,,27158,34,"W. Main/Turner",0,0,6.22744483
32177A463B2278,,,27663,35,"W. Main/Turner",0,0,6.51407853
32177A463B2278,,,27192,36,"W. Main/Turner",0,0,6.74386257
32177A463B2278,,,27159,37,"W. Main/Turner",0,0,6.97573455
32177A463B2278,06:44:00,06:44:00,27640,38,"W. Main/Turner",0,0,7.14464307
32177A463B2278,,,27639,39,"W. Main/Turner",0,0,7.4044367
32177A463B2278,,,27160,40,"W. Main/Turner",0,0,7.51308847
32177A463B2278,,,27161,41,"W. Main/Turner",0,0,7.76683723
32177A463B2278,,,27162,42,"W. Main/Turner",0,0,7.96168091
32177A463B2278,,,27163,43,"W. Main/Turner",0,0,8.15555192
32177A463B2278,,,27164,44,"W. Main/Turner",0,0,8.35644007
32177A463B2278,06:49:00,06:49:00,27165,45,"W. Main/Turner",0,0,8.52830409
32177A463B2278,,,28248,46,"W. Main/Turner",0,0,8.73122337
32177A463B2278,06:54:00,06:54:00,28191,47,"Lewis Gale/VA Hospital",0,0,9.09103889
32177A463B2278,,,27166,48,"Lewis Gale/VA Hospital",0,0,9.69921847
32177A463B2278,,,27167,49,"Lewis Gale/VA Hospital",0,0,10.0631767
32177A463B2278,07:00:00,07:00:00,28202,50,"Lewis Gale/VA Hospital",0,0,10.27731021
32177A463B2278,,,28203,51,"Lewis Gale/VA Hospital",0,0,10.4260857
32177A463B2278,,,28204,52,"Lewis Gale/VA Hospital",0,0,10.61674313
32177A463B2278,,,28205,53,"Lewis Gale/VA Hospital",0,0,10.83986335
32177A463B2278,07:05:00,07:05:00,28206,54,"Lewis Gale/VA Hospital",0,0,11.15381985
32177A463B2278,,,28207,55,"Lewis Gale/VA Hospital",0,0,11.55718821
32177A463B2278,,,28208,56,"Lewis Gale/VA Hospital",0,0,11.8269455
32177A463B2278,07:10:00,07:10:00,28209,57,"Lewis Gale/VA Hospital",0,0,12.24005802
32177A463B2278,,,28210,58,"Lewis Gale/VA Hospital",0,0,12.73431176
32177A463B2278,,,28211,59,"Lewis Gale/VA Hospital",0,0,13.10198042
32177A463B2278,07:15:00,07:15:00,28212,60,"Lewis Gale/VA Hospital",0,0,13.45232871
32177A463B2278,,,28213,61,"Lewis Gale/VA Hospital",0,0,13.77449802
32177A463B2278,,,758722,62,"Lewis Gale/VA Hospital",0,0,13.91405893
32177A463B2278,07:20:00,07:20:00,27065,63,"Lewis Gale/VA Hospital",0,0,14.29957624
32177A463B2278,,,27235,64,"Lewis Gale/VA Hospital",0,0,14.56362321
32177A463B2278,07:22:00,07:22:00,27066,65,"Lewis Gale/VA Hospital",0,0,14.74260061
32177A463B2278,,,27181,66,"Lewis Gale/VA Hospital",0,0,15.31728274
32177A463B2278,,,27182,67,"Lewis Gale/VA Hospital",0,0,15.83043415
32177A463B2278,07:25:00,07:25:00,27183,68,"Lewis Gale/VA Hospital",0,0,16.34318875
32177A463B2278,,,27200,69,"Lewis Gale/VA Hospital",0,0,16.51785863
32177A463B2278,,,27184,70,"Lewis Gale/VA Hospital",0,0,16.66737368
32177A463B2278,,,27201,71,"Lewis Gale/VA Hospital",0,0,16.97098101
32177A463B2278,07:30:00,07:30:00,27093,72,"Lewis Gale/VA Hospital",0,0,17.22436521
30460A527B2278,05:45:00,05:45:00,27358,1,"",0,0,0
30460A527B2278,,,26935,2,"",0,0,0.21266102
30460A527B2278,,,26936,3,"",0,0,0.29080358
30460A527B2278,,,26937,4,"",0,0,0.50137566
30460A527B2278,,,27357,5,"",0,0,0.93795142
30460A527B2278,,,27356,6,"",0,0,1.11062703
30460A527B2278,,,27355,7,"",0,0,1.40218725
30460A527B2278,,,26924,8,"",0,0,1.66016746
30460A527B2278,,,27354,9,"",0,0,1.95524752
30460A527B2278,,,27353,10,"",0,0,2.10290151
30460A527B2278,,,26914,11,"",0,0,2.46354847
30460A527B2278,,,27349,12,"",0,0,2.81020687
30460A527B2278,,,26916,13,"",0,0,3.04612205
30460A527B2278,,,26917,14,"",0,0,3.2455515
30460A527B2278,,,26918,15,"",0,0,3.41053155
30460A527B2278,,,26919,16,"",0,0,3.5516739
30460A527B2278,,,26920,17,"",0,0,3.76135315
30460A527B2278,,,26921,18,"",0,0,3.92026789
30460A527B2278,,,26922,19,"",0,0,4.04499616
30460A527B2278,,,26923,20,"",0,0,4.32806875
30460A527B2278,,,27350,21,"",0,0,4.59038685
30460A527B2278,,,27351,22,"",0,0,4.89558607
30460A527B2278,,,27348,23,"",0,0,5.38806042
30460A527B2278,,,26915,24,"",0,0,5.55539084
30460A527B2278,,,27347,25,"",0,0,5.67155523
30460A527B2278,05:55:00,05:55:00,26910,26,"",0,0,6.46587309
30460A527B2278,,,27345,27,"",0,0,6.73650895
30460A527B2278,,,27344,28,"",0,0,6.85978321
30460A527B2278,,,27343,29,"",0,0,7.02014069
30460A527B2278,,,27342,30,"",0,0,7.13121188
30460A527B2278,,,27340,31,"",0,0,7.22359567
30460A527B2278,,,27339,32,"",0,0,7.42465981
30460A527B2278,,,27338,33,"",0,0,7.63093114
30460A527B2278,,,27337,34,"",0,0,7.77890249
30460A527B2278,06:05:00,06:05:00,27336,35,"",0,0,7.96205436
30460A527B2278,,,27297,36,"",0,0,8.23765831
30460A527B2278,,,27296,37,"",0,0,8.3626359
30460A527B2278,,,27294,38,"",0,0,8.47521796
30460A527B2278,06:15:00,06:15:00,27633,39,"",0,0,8.70098916
26241A475B2277,08:00:00,08:00:00,22202,1,"",0,0,0
26241A475B2277,08:07:00,08:07:00,22208,2,"",0,0,3.35768013
26241A475B2277,08:12:00,08:12:00,22209,3,"",0,0,5.62770009
26241A475B2277,08:15:00,08:15:00,22210,4,"",0,0,6.6362193
26241A475B2277,08:18:00,08:18:00,22211,5,"",0,0,7.29483458
26241A475B2277,08:22:00,08:22:00,22219,6,"",0,0,9.70454849
26241A475B2277,08:25:00,08:25:00,22213,7,"",0,0,10.3607643
26241A475B2277,08:28:00,08:28:00,22214,8,"",0,0,11.4341406
26241A475B2277,08:32:00,08:32:00,22262,9,"",0,0,12.64877713
26241A475B2277,08:39:00,08:39:00,22216,10,"",0,0,13.90054676
26241A475B2277,08:45:00,08:45:00,22217,11,"",0,0,16.55667064
26241A475B2277,08:47:00,08:47:00,22218,12,"",0,0,17.20357654
26241A475B2277,08:55:00,08:55:00,22216,13,"",0,0,19.34213149
26241A475B2277,08:58:00,08:58:00,22215,14,"",0,0,20.56440195
26241A475B2277,09:02:00,09:02:00,22214,15,"",0,0,21.73292486
26241A475B2277,09:05:00,09:05:00,22213,16,"",0,0,22.86655615
26241A475B2277,09:08:00,09:08:00,22212,17,"",0,0,23.57375886
26241A475B2277,09:12:00,09:12:00,22211,18,"",0,0,25.98376158
26241A475B2277,09:15:00,09:15:00,22210,19,"",0,0,26.51523898
26241A475B2277,09:18:00,09:18:00,22209,20,"",0,0,27.65562422
26241A475B2277,09:23:00,09:23:00,22263,21,"",0,0,29.9159319
26241A475B2277,09:30:00,09:30:00,22202,22,"",0,0,33.25078731
26241A475B2277,09:38:00,09:38:00,22221,23,"",0,0,36.28988211
26241A475B2277,09:45:00,09:45:00,22222,24,"",0,0,37.41148152
26241A475B2277,09:49:00,09:49:00,22223,25,"",0,0,38.07936827
26241A475B2277,09:51:00,09:51:00,22224,26,"",0,0,38.36066207
26241A475B2277,09:53:00,09:53:00,22225,27,"",0,0,38.66719863
26241A475B2277,09:58:00,09:58:00,22226,28,"",0,0,39.45757898
26241A475B2277,10:05:00,10:05:00,22229,29,"",0,0,40.46589102
26241A475B2277,10:09:00,10:09:00,22228,30,"",0,0,41.56135564
26241A475B2277,10:14:00,10:14:00,29679,31,"",0,0,42.92423003
26241A475B2277,10:19:00,10:19:00,22228,32,"",0,0,44.28136899
26241A475B2277,10:23:00,10:23:00,22229,33,"",0,0,45.30513059
26241A475B2277,10:28:00,10:28:00,22226,34,"",0,0,46.38535497
26241A475B2277,10:32:00,10:32:00,22264,35,"",0,0,47.34755387
26241A475B2277,10:34:00,10:34:00,22266,36,"",0,0,47.66139197
26241A475B2277,10:36:00,10:36:00,22267,37,"",0,0,47.92196153
26241A475B2277,10:40:00,10:40:00,22222,38,"",0,0,48.39207329
26241A475B2277,10:50:00,10:50:00,29680,39,"",0,0,50.07572912
26241A475B2277,11:00:00,11:00:00,22202,40,"",0,0,51.77544365
32181A619B2278,19:15:00,19:15:00,27633,1,"W. Main/Turner",0,0,0
32181A619B2278,,,26759,2,"W. Main/Turner",0,0,0.35819598
32181A619B2278,,,27097,3,"W. Main/Turner",0,0,0.54706
32181A619B2278,19:20:00,19:20:00,27098,4,"W. Main/Turner",0,0,0.73166177
32181A619B2278,,,27099,5,"W. Main/Turner",0,0,0.8148636
32181A619B2278,,,27100,6,"W. Main/Turner",0,0,0.98470605
32181A619B2278,,,27566,7,"W. Main/Turner",0,0,1.09211025
32181A619B2278,,,27101,8,"W. Main/Turner",0,0,1.27830625
32181A619B2278,,,27569,9,"W. Main/Turner",0,0,1.35606425
32181A619B2278,19:24:00,19:24:00,27102,10,"W. Main/Turner",0,0,1.5083798
32181A619B2278,,,27103,11,"W. Main/Turner",0,0,1.68998631
32181A619B2278,,,27573,12,"W. Main/Turner",0,0,1.87461647
32181A619B2278,,,27105,13,"W. Main/Turner",0,0,2.03037365
32181A619B2278,,,27575,14,"W. Main/Turner",0,0,2.20206114
32181A619B2278,,,27106,15,"W. Main/Turner",0,0,2.4580879
32181A619B2278,,,27579,16,"W. Main/Turner",0,0,2.71709617
32181A619B2278,19:29:00,19:29:00,27107,17,"W. Main/Turner",0,0,2.88110987
32181A619B2278,,,27108,18,"W. Main/Turner",0,0,3.061231
32181A619B2278,,,27584,19,"W. Main/Turner",0,0,3.20611103
32181A619B2278,,,27109,20,"W. Main/Turner",0,0,3.3409642
32181A619B2278,,,27110,21,"W. Main/Turner",0,0,3.51471038
32181A619B2278,,,27111,22,"W. Main/Turner",0,0,3.72508629
32181A619B2278,,,27112,23,"W. Main/Turner",0,0,3.88855181
32181A619B2278,,,27113,24,"W. Main/Turner",0,0,4.03339797
32181A619B2278,,,27114,25,"W. Main/Turner",0,0,4.14198609
32181A619B2278,19:34:00,19:34:00,27148,26,"W. Main/Turner",0,0,4.25127779
32181A619B2278,,,27115,27,"W. Main/Turner",0,0,4.35879242
32181A619B2278,,,27116,28,"W. Main/Turner",0,0,4.6904751
32181A619B2278,,,27117,29,"W. Main/Turner",0,0,4.90633325
32181A619B2278,,,27594,30,"W. Main/Turner",0,0,5.09634602
32181A619B2278,,,27119,31,"W. Main/Turner",0,0,5.35075844
32181A619B2278,19:39:00,19:39:00,28195,32,"W. Main/Turner",0,0,5.73863845
32181A619B2278,,,27157,33,"W. Main/Turner",0,0,6.04938636
32181A619B2278,,,27194,34,"W. Main/Turner",0,0,6.23363618
32181A619B2278,,,27663,35,"W. Main/Turner",0,0,6.5141256
32181A619B2278,,,27192,36,"W. Main/Turner",0,0,6.74390964
32181A619B2278,,,27159,37,"W. Main/Turner",0,0,6.97578161
32181A619B2278,19:44:00,19:44:00,27640,38,"W. Main/Turner",0,0,7.14469014
32181A619B2278,,,27639,39,"W. Main/Turner",0,0,7.40448377
32181A619B2278,,,27160,40,"W. Main/Turner",0,0,7.51313554
32181A619B2278,,,27161,41,"W. Main/Turner",0,0,7.7668843
32181A619B2278,,,27162,42,"W. Main/Turner",0,0,7.96172798
32181A619B2278,,,27163,43,"W. Main/Turner",0,0,8.15559899
32181A619B2278,,,27164,44,"W. Main/Turner",0,0,8.35648714
32181A619B2278,19:49:00,19:49:00,27165,45,"W. Main/Turner",0,0,8.52835116
32181A619B2278,,,28248,46,"W. Main/Turner",0,0,8.73127044
32181A619B2278,19:54:00,19:54:00,28191,47,"Lewis Gale/VA Hospital",0,0,9.09108596
32181A619B2278,,,27166,48,"Lewis Gale/VA Hospital",0,0,9.69926554
32181A619B2278,,,27167,49,"Lewis Gale/VA Hospital",0,0,10.06322377
32181A619B2278,20:00:00,20:00:00,28202,50,"Lewis Gale/VA Hospital",0,0,10.27735728
32181A619B2278,,,28203,51,"Lewis Gale/VA Hospital",0,0,10.42613277
32181A619B2278,,,28204,52,"Lewis Gale/VA Hospital",0,0,10.6167902
32181A619B2278,,,28205,53,"Lewis Gale/VA Hospital",0,0,10.83991042
32181A619B2278,20:05:00,20:05:00,28206,54,"Lewis Gale/VA Hospital",0,0,11.15386692
32181A619B2278,,,28207,55,"Lewis Gale/VA Hospital",0,0,11.55723528
32181A619B2278,,,28208,56,"Lewis Gale/VA Hospital",0,0,11.82699257
32181A619B2278,20:10:00,20:10:00,28209,57,"Lewis Gale/VA Hospital",0,0,12.24010509
32181A619B2278,,,28210,58,"Lewis Gale/VA Hospital",0,0,12.73435883
32181A619B2278,,,28211,59,"Lewis Gale/VA Hospital",0,0,13.10202749
32181A619B2278,20:15:00,20:15:00,28212,60,"Lewis Gale/VA Hospital",0,0,13.45237578
32181A619B2278,,,28213,61,"Lewis Gale/VA Hospital",0,0,13.77454509
32181A619B2278,,,758722,62,"Lewis Gale/VA Hospital",0,0,13.914106
32181A619B2278,,,27065,63,"Lewis Gale/VA Hospital",0,0,14.29962331
32181A619B2278,,,27235,64,"Lewis Gale/VA Hospital",0,0,14.56367028
32181A619B2278,20:20:00,20:20:00,27066,65,"Lewis Gale/VA Hospital",0,0,14.74264768
89694A462B2278,20:20:00,20:20:00,28047,1,"",0,0,0
89694A462B2278,20:23:00,20:23:00,781795,2,"",0,0,0.51366553
89694A462B2278,20:28:00,20:28:00,27746,3,"",0,0,3.83887125
89694A462B2278,20:35:00,20:35:00,27745,4,"",0,0,7.86000369
89694A462B2278,20:45:00,20:45:00,27744,5,"",0,0,12.00413545
89694A462B2278,21:15:00,21:15:00,27743,6,"",0,0,35.22533191
89694A462B2278,21:25:00,21:25:00,27742,7,"",0,0,43.27697508
89694A462B2278,21:40:00,21:40:00,27633,8,"",0,0,48.61723294
30439A463B2278,06:15:00,06:15:00,27633,1,"",0,0,0
30439A463B2278,,,27001,2,"",0,0,0.26233267
30439A463B2278,,,27067,3,"",0,0,0.48540465
30439A463B2278,,,27068,4,"",0,0,0.72602187
30439A463B2278,,,27069,5,"",0,0,0.89741571
30439A463B2278,,,27070,6,"",0,0,1.04729046
30439A463B2278,,,27071,7,"",0,0,1.18372281
30439A463B2278,06:25:00,06:25:00,27072,8,"",0,0,1.36149824
30439A463B2278,,,27073,9,"",0,0,1.53339674
30439A463B2278,,,27074,10,"",0,0,1.70223266
30439A463B2278,,,27075,11,"",0,0,1.87234045
30439A463B2278,,,27076,12,"",0,0,2.04269465
30439A463B2278,,,27077,13,"",0,0,2.24496995
30439A463B2278,,,27078,14,"",0,0,2.43303903
30439A463B2278,,,27079,15,"",0,0,2.60740598
30439A463B2278,,,27609,16,"",0,0,2.88312283
30439A463B2278,,,27080,17,"",0,0,3.1005983
30439A463B2278,,,27643,18,"",0,0,3.40536666
30439A463B2278,,,27082,19,"",0,0,3.55429242
30439A463B2278,,,27620,20,"",0,0,3.62971519
30439A463B2278,06:35:00,06:35:00,27083,21,"",0,0,3.7921897
30439A463B2278,,,27084,22,"",0,0,3.86117619
30439A463B2278,,,27085,23,"",0,0,4.25514312
30439A463B2278,,,27086,24,"",0,0,4.37100995
30439A463B2278,,,27087,25,"",0,0,4.60435561
30439A463B2278,,,27088,26,"",0,0,4.83772185
